"journal","url","publisher","date"
"Information Services & Use","https://www.iospress.com/catalog/journals/information-services-use","IOS Press",2022-08-11
"Integrated Computer-Aided Engineering","https://www.iospress.com/catalog/journals/integrated-computer-aided-engineering","IOS Press",2022-08-11
"Intelligent Data Analysis","https://www.iospress.com/catalog/journals/intelligent-data-analysis","IOS Press",2022-08-11
"Intelligent Decision Technologies","https://www.iospress.com/catalog/journals/intelligent-decision-technologies","IOS Press",2022-08-11
"Intelligenza Artificiale","https://www.iospress.com/catalog/journals/intelligenza-artificiale","IOS Press",2022-08-11
"International Journal of Applied Electromagnetics and Mechanics","https://www.iospress.com/catalog/journals/international-journal-of-applied-electromagnetics-and-mechanics","IOS Press",2022-08-11
"International Journal of Developmental Science","https://www.iospress.com/catalog/journals/international-journal-of-developmental-science","IOS Press",2022-08-11
"International Journal of Hybrid Intelligent Systems","https://www.iospress.com/catalog/journals/international-journal-of-hybrid-intelligent-systems","IOS Press",2022-08-11
"International Journal of Knowledge-Based and Intelligent Engineering Systems","https://www.iospress.com/catalog/journals/international-journal-of-knowledge-based-and-intelligent-engineering-systems","IOS Press",2022-08-11
"International Journal of RF Technologies: Research and Applications","https://www.iospress.com/catalog/journals/international-journal-of-rf-technologies-research-and-applications","IOS Press",2022-08-11
"International Journal of Risk & Safety in Medicine","https://www.iospress.com/catalog/journals/international-journal-of-risk-safety-in-medicine","IOS Press",2022-08-11
"International Shipbuilding Progress","https://www.iospress.com/catalog/journals/international-shipbuilding-progress","IOS Press",2022-08-11
"Isokinetics and Exercise Science","https://www.iospress.com/catalog/journals/isokinetics-and-exercise-science","IOS Press",2022-08-11
"Journal of Alzheimer’s Disease","https://www.iospress.com/catalog/journals/journal-of-alzheimers-disease","IOS Press",2022-08-11
"Journal of Alzheimer's Disease Reports","https://www.iospress.com/catalog/journals/journal-of-alzheimers-disease-reports","IOS Press",2022-08-11
"Journal of Ambient Intelligence and Smart Environments","https://www.iospress.com/catalog/journals/journal-of-ambient-intelligence-and-smart-environments","IOS Press",2022-08-11
"Journal of Back and Musculoskeletal Rehabilitation","https://www.iospress.com/catalog/journals/journal-of-back-and-musculoskeletal-rehabilitation","IOS Press",2022-08-11
"Journal of Berry Research","https://www.iospress.com/catalog/journals/journal-of-berry-research","IOS Press",2022-08-11
"Journal of Cellular Biotechnology","https://www.iospress.com/catalog/journals/journal-of-cellular-biotechnology","IOS Press",2022-08-11
"Journal of Climate Change","https://www.iospress.com/catalog/journals/journal-of-climate-change","IOS Press",2022-08-11
"Journal of Computational Methods in Sciences and Engineering","https://www.iospress.com/catalog/journals/journal-of-computational-methods-in-sciences-and-engineering","IOS Press",2022-08-11
"Journal of Computer Security","https://www.iospress.com/catalog/journals/journal-of-computer-security","IOS Press",2022-08-11
"Journal of Economic and Social Measurement","https://www.iospress.com/catalog/journals/journal-of-economic-and-social-measurement","IOS Press",2022-08-11
"Journal of Future Robot Life","https://www.iospress.com/catalog/journals/journal-of-future-robot-life","IOS Press",2022-08-11
"Journal of High Speed Networks","https://www.iospress.com/catalog/journals/journal-of-high-speed-networks","IOS Press",2022-08-11
"Journal of Huntington's Disease","https://www.iospress.com/catalog/journals/journal-of-huntingtons-disease","IOS Press",2022-08-11
"Journal of Integrated Design & Process Science","https://www.iospress.com/catalog/journals/journal-of-integrated-design-process-science","IOS Press",2022-08-11
"Journal of Intelligent & Fuzzy Systems","https://www.iospress.com/catalog/journals/journal-of-intelligent-fuzzy-systems","IOS Press",2022-08-11
"Journal of Medical Psychology","https://www.iospress.com/catalog/journals/journal-of-medical-psychology","IOS Press",2022-08-11
"Journal of Neonatal-Perinatal Medicine","https://www.iospress.com/catalog/journals/journal-of-neonatal-perinatal-medicine","IOS Press",2022-08-11
"Journal of Neuromuscular Diseases","https://www.iospress.com/catalog/journals/journal-of-neuromuscular-diseases","IOS Press",2022-08-11
"Journal of Neutron Research","https://www.iospress.com/catalog/journals/journal-of-neutron-research","IOS Press",2022-08-11
"Journal of Parkinson’s Disease","https://www.iospress.com/catalog/journals/journal-of-parkinsons-disease","IOS Press",2022-08-11
"Journal of Pediatric Rehabilitation Medicine","https://www.iospress.com/catalog/journals/journal-of-pediatric-rehabilitation-medicine","IOS Press",2022-08-11
"Journal of Resources, Energy and Development","https://www.iospress.com/catalog/journals/journal-of-resources-energy-and-development","IOS Press",2022-08-11
"Journal of Smart Cities and Society","https://www.iospress.com/catalog/journals/journal-of-smart-cities-and-society","IOS Press",2022-08-11
"Journal of Sports Analytics","https://www.iospress.com/catalog/journals/journal-of-sports-analytics","IOS Press",2022-08-11
"Journal of Vestibular Research","https://www.iospress.com/catalog/journals/journal-of-vestibular-research","IOS Press",2022-08-11
"Journal of Vocational Rehabilitation","https://www.iospress.com/catalog/journals/journal-of-vocational-rehabilitation","IOS Press",2022-08-11
"Journal of X-Ray Science and Technology","https://www.iospress.com/catalog/journals/journal-of-x-ray-science-and-technology","IOS Press",2022-08-11
"Journal on Satisfiability, Boolean Modeling and Computation","https://www.iospress.com/catalog/journals/journal-on-satisfiability-boolean-modeling-and-computation","IOS Press",2022-08-11
"Kidney Cancer","https://www.iospress.com/catalog/journals/kidney-cancer","IOS Press",2022-08-11
"Main Group Chemistry","https://www.iospress.com/catalog/journals/main-group-chemistry","IOS Press",2022-08-11
"Mediterranean Journal of Nutrition and Metabolism","https://www.iospress.com/catalog/journals/mediterranean-journal-of-nutrition-and-metabolism","IOS Press",2022-08-11
"Model Assisted Statistics and Applications","https://www.iospress.com/catalog/journals/model-assisted-statistics-and-applications","IOS Press",2022-08-11
"Multiagent and Grid Systems","https://www.iospress.com/catalog/journals/multiagent-and-grid-systems","IOS Press",2022-08-11
"NeuroRehabilitation","https://www.iospress.com/catalog/journals/neurorehabilitation","IOS Press",2022-08-11
"Nutrition and Healthy Aging","https://www.iospress.com/catalog/journals/nutrition-and-healthy-aging","IOS Press",2022-08-11
"Physiotherapy Practice and Research","https://www.iospress.com/catalog/journals/physiotherapy-practice-and-research","IOS Press",2022-08-11
"Restorative Neurology and Neuroscience","https://www.iospress.com/catalog/journals/restorative-neurology-and-neuroscience","IOS Press",2022-08-11
"Risk and Decision Analysis","https://www.iospress.com/catalog/journals/risk-and-decision-analysis","IOS Press",2022-08-11
"Semantic Web","https://www.iospress.com/catalog/journals/semantic-web","IOS Press",2022-08-11
"Statistical Journal of the IAOS","https://www.iospress.com/catalog/journals/statistical-journal-of-the-iaos","IOS Press",2022-08-11
"StemJournal","https://www.iospress.com/catalog/journals/stemjournal","IOS Press",2022-08-11
"Strength, Fracture and Complexity","https://www.iospress.com/catalog/journals/strength-fracture-and-complexity","IOS Press",2022-08-11
"Technology and Disability","https://www.iospress.com/catalog/journals/technology-and-disability","IOS Press",2022-08-11
"Technology and Health Care","https://www.iospress.com/catalog/journals/technology-and-health-care","IOS Press",2022-08-11
"Translational Science of Rare Diseases","https://www.iospress.com/catalog/journals/translational-science-of-rare-diseases","IOS Press",2022-08-11
"Tumor Biology","https://www.iospress.com/catalog/journals/tumor-biology","IOS Press",2022-08-11
"Web Intelligence","https://www.iospress.com/catalog/journals/web-intelligence","IOS Press",2022-08-11
"WORK","https://www.iospress.com/catalog/journals/work","IOS Press",2022-08-11
"World Digital Libraries – An International Journal","https://www.iospress.com/catalog/journals/world-digital-libraries-an-international-journal","IOS Press",2022-08-11
