"journal","url","publisher","date"
"Journal of Neurology and Neurological Disorders (JNND; ISSN:2454-4981)","http://www.annexpublishers.com/journals/journal-of-neurology-and-neurological-disorders/jhome.php","Annex Publishers",2022-08-11
"Journal of Microbiology and Modern Techniques (JMMT; ISSN:2575-5498)","http://www.annexpublishers.com/journals/journal-of-microscopic-creatures/jhome.php","Annex Publishers",2022-08-11
"Journal of Bioequivalence Studies (JBS; ISSN:2575-551X)","http://www.annexpublishers.com/journals/journal-of-bioequivalence-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Hematology and Blood Disorders (JHBD; ISSN:2455-7641)","http://www.annexpublishers.com/journals/journal-of-hematology-and-blood-disorders/jhome.php","Annex Publishers",2022-08-11
"Journal of Antibiotics Research (JAR; ISSN:2574-5980)","http://www.annexpublishers.com/journals/journal-of-antibiotics-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Obesity and Overweight (JOO; ISSN:2455-7633)","http://www.annexpublishers.com/journals/journal-of-obesity-and-overweight/jhome.php","Annex Publishers",2022-08-11
"Journal of Biostatistics and Biometric Applications (JBBA; ISSN:2455-765X)","http://www.annexpublishers.com/journals/journal-of-biometrics-and-its-applications/jhome.php","Annex Publishers",2022-08-11
"Journal of Genetic Mutation Disorders (JGMD)","http://www.annexpublishers.com/journals/journal-of-genetic-mutation-disorders/jhome.php","Annex Publishers",2022-08-11
"Journal of Clinical and Experimental Genetics (JCEG)","http://www.annexpublishers.com/journals/journal-of-clinical-and-experimental-genetics/jhome.php","Annex Publishers",2022-08-11
"Journal of Gynecology Research (JGR; ISSN:2454-3284)","http://www.annexpublishers.com/journals/journal-of-gynecology-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Paediatrics and Neonatal Disorders (JPND; ISSN:2456-5482)","http://www.annexpublishers.com/journals/journal-of-paediatrics-and-neonatal-disorders/jhome.php","Annex Publishers",2022-08-11
"Journal of AIDS and HIV Infections (JAHI; ISSN:2454-499X)","http://www.annexpublishers.com/journals/journal-of-aids-and-hiv-infections/jhome.php","Annex Publishers",2022-08-11
"Journal of Anesthesia and Patient Care (JAPC; ISSN:2456-5490)","http://www.annexpublishers.com/journals/journal-of-anesthesia-and-patient-care/jhome.php","Annex Publishers",2022-08-11
"Journal of Dentistry and Oral Care Medicine (JDOC; ISSN:2454-3276)","http://www.annexpublishers.com/journals/journal-of-dentistry-and-oral-care/jhome.php","Annex Publishers",2022-08-11
"Journal of Stem Cells and Clinical Practice (JSCCP)","http://www.annexpublishers.com/journals/journal-of-stem-cells-and-clinical-practice/jhome.php","Annex Publishers",2022-08-11
"Journal of Gastroenterology and its Complications (JGIC; ISSN:2575-5501)","http://www.annexpublishers.com/journals/journal-of-gastroenterology-and-its-complications/jhome.php","Annex Publishers",2022-08-11
"Journal of Bioterrorism and Biosafety (JBBS)","http://www.annexpublishers.com/journals/journal-of-bioterrorism-and-biosafety/jhome.php","Annex Publishers",2022-08-11
"Journal of Cell Biology and Histology (JCBH; ISSN: 2638-082X)","http://www.annexpublishers.com/journals/journal-of-cell-biology-and-histology/jhome.php","Annex Publishers",2022-08-11
"Journal of Advances in Radiology and Medical Imaging (JARMI; ISSN:2456-5504)","http://www.annexpublishers.com/journals/journal-of-advances-in-radiology-and-medical-imaging/jhome.php","Annex Publishers",2022-08-11
"Journal of Surgery and Operative Care (JSOC; ISSN:2455-7617)","http://www.annexpublishers.com/journals/journal-of-surgery-and-operative-care/jhome.php","Annex Publishers",2022-08-11
"Journal of Biomedical Research & Studies (JBRS)","http://www.annexpublishers.com/journals/journal-of-biomedical-research-and-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Parkinsonism & Therapy (JPT)","http://www.annexpublishers.com/journals/journal-of-parkinsonism-and-therapy/jhome.php","Annex Publishers",2022-08-11
"Journal of Physical Medicine & Rehabilitation Studies (JPMRS; ISSN:2767-4584)","http://www.annexpublishers.com/journals/journal-of-physical-medicine-and-rehabilitation-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Psychiatry and Mental Illness (JPMI; ISSN:2641-7677)","http://www.annexpublishers.com/journals/journal-of-psychiatry-and-mental-illness/jhome.php","Annex Publishers",2022-08-11
"Journal of Insomnia and Sleep Disorders (JISD)","http://www.annexpublishers.com/journals/journal-of-insomnia-and-sleep-disorders/jhome.php","Annex Publishers",2022-08-11
"Journal of Arthritis & Rheumatology Research (JARR)","http://www.annexpublishers.com/journals/journal-of-arthritis-and-rheumatology-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Dermatology and Dermatopathology (JDD; ISSN:2770-839X)","http://www.annexpublishers.com/journals/journal-of-dermatology-and-dermatopathology/jhome.php","Annex Publishers",2022-08-11
"Journal of Nephrology and Kidney Diseases (JNKD; ISSN:2767-9225)","http://www.annexpublishers.com/journals/journal-of-nephrology-and-kidney-diseases/jhome.php","Annex Publishers",2022-08-11
"Journal of Neonatal Care (JNC)","http://www.annexpublishers.com/journals/journal-of-neonatal-care/jhome.php","Annex Publishers",2022-08-11
"Journal of Diabetic Complications & Therapy (JDCT)","http://www.annexpublishers.com/journals/journal-of-diabetic-complications-and-therapy/jhome.php","Annex Publishers",2022-08-11
"Journal of Endocrinology & Research Studies (JERS; ISSN:2770-8381)","http://www.annexpublishers.com/journals/journal-of-endocrinology-and-research-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Pancreatic Disorders & Research (JPDR)","http://www.annexpublishers.com/journals/journal-of-pancreatic-disorders-and-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Spine & Neurobiology (JSN)","http://www.annexpublishers.com/journals/journal-of-spine-and-neurobiology/jhome.php","Annex Publishers",2022-08-11
"Journal of Advancements in Food Technology (JAFT; ISSN:2639-3328)","http://www.annexpublishers.com/journals/journal-of-advancements-in-food-technology/jhome.php","Annex Publishers",2022-08-11
"Journal of Energy Resources and Conversion (JERC)","http://www.annexpublishers.com/journals/journal-of-energy-resources-and-conversion/jhome.php","Annex Publishers",2022-08-11
"Journal of Aging & Gerontology Research (JAGR)","http://www.annexpublishers.com/journals/journal-of-aging-and-gerontology-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Respiratory Diseases & Treatment (JRDT; ISSN:2767-4649)","http://www.annexpublishers.com/journals/journal-of-respiratory-diseases-and-treatment/jhome.php","Annex Publishers",2022-08-11
"Journal of Hypertension and its Complications (JHC)","http://www.annexpublishers.com/journals/journal-of-hypertension-and-its-complications/jhome.php","Annex Publishers",2022-08-11
"Journal of Nursing and Patient Health Care (JNPHC; ISSN:2767-9292)","http://www.annexpublishers.com/journals/journal-of-nursing-and-patient-health-care/jhome.php","Annex Publishers",2022-08-11
"Journal of Bioanalytical Methods and Techniques (JBMT)","http://www.annexpublishers.com/journals/journal-of-bioanalytical-methods-and-techniques/jhome.php","Annex Publishers",2022-08-11
"Journal of Ophthalmology & Eye Care (JOEC; ISSN:2639-9296)","http://www.annexpublishers.com/journals/journal-of-ophthalmology-and-eye-care/jhome.php","Annex Publishers",2022-08-11
"Journal of Otolaryngology Studies (JOS; ISSN:2641-7847)","http://www.annexpublishers.com/journals/journal-of-otolaryngology-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Palliative Medical Care & Research (JPMCR)","http://www.annexpublishers.com/journals/journal-of-palliative-medical-care-and-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Waste Resources and Recycling (JWRR; ISSN:2766-5887)","http://www.annexpublishers.com/journals/journal-of-waste-resources-and-recycling/jhome.php","Annex Publishers",2022-08-11
"Journal of Cytology and Histopathology Research (JCHR)","http://www.annexpublishers.com/journals/journal-of-cytology-and-histopathology-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Horticultural Science and Crop Research (JHSCR; ISSN:2767-8709)","http://www.annexpublishers.com/journals/journal-of-horticultural-science-and-crop-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Marine Biology and Aquatic Research (JMBAR)","http://www.annexpublishers.com/journals/journal-of-marine-biology-and-aquatic-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Public Health Hygiene and Safety (JPHHS; ISSN:2767-8792)","http://www.annexpublishers.com/journals/journal-of-public-health-hygiene-and-saftey/jhome.php","Annex Publishers",2022-08-11
"Journal of Waste Management and Reprocessing (JWMR)","http://www.annexpublishers.com/journals/journal-of-waste-management-and-reprocessing/jhome.php","Annex Publishers",2022-08-11
"Journal of Health Science Studies (JHSS; ISSN:2767-9136)","http://www.annexpublishers.com/journals/journal-of-health-science-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Neurodegenerative Disorders & Research (JNDR)","http://www.annexpublishers.com/journals/journal-of-neurodegenerative-disorders-and-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Neuropsychiatry Disorders & Therapy (JNDT)","http://www.annexpublishers.com/journals/journal-of-neuropsychiatry-disorders-and-therapy/jhome.php","Annex Publishers",2022-08-11
"Journal of Advances in Virology Research (JAVR)","http://www.annexpublishers.com/journals/journal-of-advances-in-virology-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Orthopaedics and Physiotherapy (JOP; ISSN:2639-930X)","http://www.annexpublishers.com/journals/journal-of-orthopaedics-and-physiotherapy/jhome.php","Annex Publishers",2022-08-11
"Journal of Addiction Research & Treatment (JART)","http://www.annexpublishers.com/journals/journal-of-addiction-research-and-treatment/jhome.php","Annex Publishers",2022-08-11
"Journal of Clinical Trials & Experimental Studies (JCTES)","http://www.annexpublishers.com/journals/journal-of-clinical-trials-and-experimental-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Angiology and Lymphology (JAL)","http://www.annexpublishers.com/journals/journal-of-angiology-and-lymphology/jhome.php","Annex Publishers",2022-08-11
"Journal of Emergency Medicine and Care (JEMC; ISSN:2639-9253)","http://www.annexpublishers.com/journals/journal-of-emergency-medicine-and-care/jhome.php","Annex Publishers",2022-08-11
"Journal of Analytical Toxicology & Environmental Study (JATES)","http://www.annexpublishers.com/journals/journal-of-analytical-toxicology-and-environmental-study/jhome.php","Annex Publishers",2022-08-11
"Journal of Plant Sciences and Crop Protection (JPSCP; ISSN:2639-3336)","http://www.annexpublishers.com/journals/journal-of-plant-sciences-and-crop-protection/jhome.php","Annex Publishers",2022-08-11
"Journal of Industrial Pollution and Toxicity (JIPT)","http://www.annexpublishers.com/journals/journal-of-industrial-pollution-and-toxicity/jhome.php","Annex Publishers",2022-08-11
"Journal of Environmental Pollution and Control (JEPC; ISSN:2639-9288)","http://www.annexpublishers.com/journals/journal-of-environmental-pollution-and-control/jhome.php","Annex Publishers",2022-08-11
"Journal of Ergonomics & Advanced Research (JEAR)","http://www.annexpublishers.com/journals/journal-of-ergonomics-and-advanced-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Genetic and Hereditary Research (JGHR)","http://www.annexpublishers.com/journals/journal-of-genetic-and-hereditary-research/jhome.php","Annex Publishers",2022-08-11
"Journal of Vaccines & Vaccination Studies (JVVS)","http://www.annexpublishers.com/journals/journal-of-vaccines-and-vaccination-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Medicinal Chemistry & Studies (JMCS)","http://www.annexpublishers.com/journals/journal-of-medicinal-chemistry-and-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Medicine & Biological Studies (JMBS)","http://www.annexpublishers.com/journals/journal-of-medicine-and-biological-studies/jhome.php","Annex Publishers",2022-08-11
"Journal of Vascular Health and Surgery (JVHS)","http://www.annexpublishers.com/journals/journal-of-vascular-health-and-surgery/jhome.php","Annex Publishers",2022-08-11
"Journal of Alzheimers Disease & Research (JADR)","http://www.annexpublishers.com/journals/journal-of-alzheimers-disease-and-research/jhome.php","Annex Publishers",2022-08-11
