"journal","url","publisher","date"
"Clinical Oncology: Case Reports","NAhttps://www.scitechnol.com/clinical-oncology-case-reports.php","SciTechnol",2022-08-11
"Clinical Research in Orthopedics","NAhttps://www.scitechnol.com/clinical-research-orthopedics.php","SciTechnol",2022-08-11
"Journal of Computer Engineering & Information Technology","NAhttps://www.scitechnol.com/computer-engineering-information-technology.php","SciTechnol",2022-08-11
"Journal of Defense Studies and Resource Management","NAhttps://www.scitechnol.com/defense-studies-resource-management.php","SciTechnol",2022-08-11
"Dental Health: Current Research","NAhttps://www.scitechnol.com/dental-health-current-research.php","SciTechnol",2022-08-11
"Journal of Diagnostic Techniques and Biomedical Analysis","NAhttps://scitechnol.com/diagnostic-techniques-biomedical-analysis.php","SciTechnol",2022-08-11
"Journal of Electrical Engineering and Electronic Technology","NAhttps://www.scitechnol.com/electrical-engineering-electronic-technology.php","SciTechnol",2022-08-11
"Endocrinology & Diabetes Research","NAhttps://www.scitechnol.com/endocrinology-and-diabetes-research.php","SciTechnol",2022-08-11
"Journal of Ergonomics Research","NAjournal-ergonomics-research.php","SciTechnol",2022-08-11
"Expert Opinion on Environmental Biology","NAhttps://www.scitechnol.com/expert-opinion-on-environmental-biology.php","SciTechnol",2022-08-11
"Journal of Fashion Technology & Textile Engineering","NAhttps://www.scitechnol.com/fashion-technology-textile-engineering.php","SciTechnol",2022-08-11
"Journal of Food and Nutritional Disorders","NAhttps://www.scitechnol.com/food-nutritional-disorders.php","SciTechnol",2022-08-11
"Journal of Forensic Toxicology & Pharmacology","NAhttps://www.scitechnol.com/forensic-toxicology-pharmacology.php","SciTechnol",2022-08-11
"Journal of Genes and Proteins","NAjournal-genes-and-proteins.php","SciTechnol",2022-08-11
"Journal of Genetic Disorders & Genetic Reports","NAhttps://www.scitechnol.com/genetic-disorders-genetic-reports.php","SciTechnol",2022-08-11
"Journal of Genital System & Disorders","NAhttps://www.scitechnol.com/genital-system-disorders.php","SciTechnol",2022-08-11
"Geoinformatics & Geostatistics: An Overview","NAhttps://www.scitechnol.com/geoinformatics-geostatistics-an-overview.php","SciTechnol",2022-08-11
"Journal of Health Informatics & Management","NAhttps://www.scitechnol.com/health-informatics.php","SciTechnol",2022-08-11
"HIV and AIDS Research Journal","NAhttps://www.scitechnol.com/hiv-aids-research-journal.php","SciTechnol",2022-08-11
"Journal of Hydrogeology & Hydrologic Engineering","NAhttps://www.scitechnol.com/hydrogeology-hydrologic-engineering.php","SciTechnol",2022-08-11
"Journal of Immunological Techniques & Infectious Diseases","NAhttps://www.scitechnol.com/infectious-diseases-immunological-techniques.php","SciTechnol",2022-08-11
"Journal of Industrial Electronics and Applications","NAhttps://www.scitechnol.com/industrial-electronics-applications.php","SciTechnol",2022-08-11
"Journal of Infectious Diseases & Immune Therapies","NAhttps://www.scitechnol.com/journal-infectious-diseases-immune-therapies.php","SciTechnol",2022-08-11
"International Journal of Cardiovascular Research","NAhttps://www.scitechnol.com/international-journal-of-cardiovascular-research.php","SciTechnol",2022-08-11
"International Journal of Mental Health & Psychiatry","NAhttps://www.scitechnol.com/international-journal-of-mental-health-and-psychiatry.php","SciTechnol",2022-08-11
"International Journal of Ophthalmic Pathology","NAhttps://www.scitechnol.com/international-journal-of-ophthalmic-pathology.php","SciTechnol",2022-08-11
"International Journal of Theranostics","NAhttps://www.scitechnol.com/theranostics-international-journal.php","SciTechnol",2022-08-11
"Journal Plastic Surgery and Cosmetology","NAhttps://www.scitechnol.com/plastic-cosmetic-surgery.php","SciTechnol",2022-08-11
"La Prensa Medica","NAhttp://scitechnol.com/la-prensa-medica.php","SciTechnol",2022-08-11
"Journal of Liver: Disease & Transplantation","NAhttps://www.scitechnol.com/liver-disease-transplantation.php","SciTechnol",2022-08-11
"Journal of Marine Biology & Oceanography","NAhttps://www.scitechnol.com/marine-biology-oceanography.php","SciTechnol",2022-08-11
"Medical Microbiology Reports","NAmedical-microbiology-reports.php","SciTechnol",2022-08-11
"Journal of Medical Toxicology Research","NAjournal-medical-toxicology-research.php","SciTechnol",2022-08-11
"Journal of Nanomaterials & Molecular Nanotechnology","NAhttps://www.scitechnol.com/nanomaterials-molecular-nanotechnology.php","SciTechnol",2022-08-11
"Journal of Nephrology & Renal Diseases","NAhttps://www.scitechnol.com/nephrology-renal-diseases.php","SciTechnol",2022-08-11
"Journal of Neuroscience & Clinical Research","NAhttps://www.scitechnol.com/journal-of-neuroscience-and-clinical-research.php","SciTechnol",2022-08-11
"Journal of Nuclear Energy Science & Power Generation Technology","NAhttps://www.scitechnol.com/nuclear-energy-science-power-generation-technology.php","SciTechnol",2022-08-11
"Journal of Nursing & Patient Care","NAhttps://www.scitechnol.com/nursing-and-patient-care.php","SciTechnol",2022-08-11
"Journal of Obesity and Therapeutics","NAhttps://www.scitechnol.com/obesity-therapeutics.php","SciTechnol",2022-08-11
"Journal of Otology & Rhinology","NAhttps://www.scitechnol.com/otology-rhinology.php","SciTechnol",2022-08-11
"Journal of Pharmaceutical Sciences & Emerging Drugs","NAhttps://www.scitechnol.com/pharmaceutical-sciences-emerging-drugs.php","SciTechnol",2022-08-11
"Journal of Pharmaceutics & Drug Delivery Research","NAhttps://www.scitechnol.com/pharmaceutics-drug-delivery-research.php","SciTechnol",2022-08-11
"Journal of Physics Research and Applications","NAjournal-physics-research-applications.php","SciTechnol",2022-08-11
"Journal of Physiotherapy and Rehabilitation","NAjournal-physiotherapy-rehabilitation.php","SciTechnol",2022-08-11
"Journal of Plant Physiology & Pathology","NAhttps://www.scitechnol.com/plant-physiology-pathology.php","SciTechnol",2022-08-11
"Journal of Polymer Science & Applications","NAhttps://www.scitechnol.com/polymer-science-applications.php","SciTechnol",2022-08-11
"Journal of Proteomics & Enzymology","NAhttps://www.scitechnol.com/proteomics-enzymology.php","SciTechnol",2022-08-11
"Journal of Pulmonary Medicine","NAhttps://www.scitechnol.com/pulmonary-medicine.php","SciTechnol",2022-08-11
"Journal of Regenerative Medicine","NAhttps://www.scitechnol.com/regenerative-medicine.php","SciTechnol",2022-08-11
"Research and Reports in Gastroenterology","NAhttps://www.scitechnol.com/research-reports-gastroenterology.php","SciTechnol",2022-08-11
"Research and Reports on Mathematics","NAhttps://www.scitechnol.com/mathematics-journal.php","SciTechnol",2022-08-11
"Research and Reports on Metals","NAhttps://www.scitechnol.com/metals-research.php","SciTechnol",2022-08-11
"Research Journal of Clinical Pediatrics","NAhttps://www.scitechnol.com/research-journal-clinical-pediatrics.php","SciTechnol",2022-08-11
"Research Journal of Economics","NAhttps://www.scitechnol.com/research-journal-economics.php","SciTechnol",2022-08-11
"Research Journal of Optics and Photonics","NAhttps://www.scitechnol.com/research-journal-optics-photonics.php","SciTechnol",2022-08-11
"Research Journal of Zoology","NAresearch-journal-zoology.php","SciTechnol",2022-08-11
"Journal of Sleep Disorders: Treatment and Care","NAhttps://www.scitechnol.com/sleep-disorders-treatment-care.php","SciTechnol",2022-08-11
"Journal of Soil Science & Plant Health","NAhttps://www.scitechnol.com/journal-soil-science-plant-health.php","SciTechnol",2022-08-11
"Journal of Spine & Neurosurgery","NAhttps://www.scitechnol.com/spine-neurosurgery.php","SciTechnol",2022-08-11
"Journal of Surgery & Clinical Practice","NAhttps://www.scitechnol.com/surgery-clinical-practice.php","SciTechnol",2022-08-11
"Journal of Tourism Research & Hospitality","NAhttps://www.scitechnol.com/tourism-research-hospitality.php","SciTechnol",2022-08-11
"Journal of Trauma and Rehabilitation","NAhttps://www.scitechnol.com/journal-trauma-rehabilitation.php","SciTechnol",2022-08-11
"Journal of Traumatic Stress Disorders & Treatment","NAhttp://scitechnol.com/traumatic-stress-disorders-treatment.php","SciTechnol",2022-08-11
"Journal of Vaccines & Clinical Trials","NAhttps://www.scitechnol.com/vaccines-clinical-trials.php","SciTechnol",2022-08-11
"Vector Biology Journal","NAhttps://www.scitechnol.com/vector-biology-journal.php","SciTechnol",2022-08-11
"VEGETOS: An International Journal of Plant Research","NAhttps://www.scitechnol.com/vegetos.php","SciTechnol",2022-08-11
"Journal of Veterinary Science & Medical Diagnosis","NAhttps://www.scitechnol.com/veterinary-science-medical-diagnosis.php","SciTechnol",2022-08-11
"Journal of Virology & Antiviral Research","NAhttps://www.scitechnol.com/virology-antiviral-research.php","SciTechnol",2022-08-11
"Journal of Womens Health, Issues and Care","NAhttps://www.scitechnol.com/womens-health-issues-care.php","SciTechnol",2022-08-11
