"journal","url","publisher","date"
"Acta Mathematica Scientia","https://link.springer.com/journal/volumesAndIssues/10473","Springer",2021-12-03
"Acta Mathematica Sinica, English Series","https://link.springer.com/journal/volumesAndIssues/10114","Springer",2021-12-03
"Acta Mathematica Vietnamica","https://link.springer.com/journal/volumesAndIssues/40306","Springer",2021-12-03
"Acta Mathematicae Applicatae Sinica, English Series","https://link.springer.com/journal/volumesAndIssues/10255","Springer",2021-12-03
"Acta Mechanica","https://link.springer.com/journal/volumesAndIssues/707","Springer",2021-12-03
"Acta Mechanica Sinica","https://link.springer.com/journal/volumesAndIssues/10409","Springer",2021-12-03
"Acta Mechanica Solida Sinica","https://link.springer.com/journal/volumesAndIssues/10338","Springer",2021-12-03
"Acta Metallurgica Sinica (English Letters)","https://link.springer.com/journal/volumesAndIssues/40195","Springer",2021-12-03
"Acta Neurochirurgica","https://link.springer.com/journal/volumesAndIssues/701","Springer",2021-12-03
"Acta Neurologica Belgica","https://link.springer.com/journal/volumesAndIssues/13760","Springer",2021-12-03
"Acta Neuropathologica","https://link.springer.com/journal/volumesAndIssues/401","Springer",2021-12-03
"Acta Neuropathologica Communications","https://link.springer.com/journal/volumesAndIssues/40478","Springer",2021-12-03
"Acta Oceanologica Sinica","https://link.springer.com/journal/volumesAndIssues/13131","Springer",2021-12-03
"Acta Parasitologica","https://link.springer.com/journal/volumesAndIssues/11686","Springer",2021-12-03
"Acta Physica Hungarica","https://link.springer.com/journal/volumesAndIssues/12242","Springer",2021-12-03
"Acta Physica Hungarica B) Quantum Electronics","https://link.springer.com/journal/volumesAndIssues/12657","Springer",2021-12-03
"Acta Physica Hungarica Series A, Heavy Ion Physics","https://link.springer.com/journal/volumesAndIssues/12656","Springer",2021-12-03
"Acta Physiologiae Plantarum","https://link.springer.com/journal/volumesAndIssues/11738","Springer",2021-12-03
"Acta Politica","https://link.springer.com/journal/volumesAndIssues/41269","Springer",2021-12-03
"Acta Veterinaria Scandinavica","https://link.springer.com/journal/volumesAndIssues/13028","Springer",2021-12-03
"Acta physica Academiae Scientiarum Hungaricae","https://link.springer.com/journal/volumesAndIssues/12658","Springer",2021-12-03
"Activitas Nervosa Superior","https://link.springer.com/journal/volumesAndIssues/41470","Springer",2021-12-03
"Adaptive Human Behavior and Physiology","https://link.springer.com/journal/volumesAndIssues/40750","Springer",2021-12-03
"Addiction Science & Clinical Practice","https://link.springer.com/journal/volumesAndIssues/13722","Springer",2021-12-03
"Administration and Policy in Mental Health and Mental Health Services Research","https://link.springer.com/journal/volumesAndIssues/10488","Springer",2021-12-03
"Adolescent Research Review","https://link.springer.com/journal/volumesAndIssues/40894","Springer",2021-12-03
"Adsorption","https://link.springer.com/journal/volumesAndIssues/10450","Springer",2021-12-03
"Advanced Composites and Hybrid Materials","https://link.springer.com/journal/volumesAndIssues/42114","Springer",2021-12-03
"Advanced Fiber Materials","https://link.springer.com/journal/volumesAndIssues/42765","Springer",2021-12-03
"Advanced Modeling and Simulation in Engineering Sciences","https://link.springer.com/journal/volumesAndIssues/40323","Springer",2021-12-03
"Advanced Performance Materials","https://link.springer.com/journal/volumesAndIssues/10491","Springer",2021-12-03
"Advanced Structural and Chemical Imaging","https://link.springer.com/journal/volumesAndIssues/40679","Springer",2021-12-03
"Advances in Aerodynamics","https://link.springer.com/journal/volumesAndIssues/42774","Springer",2021-12-03
"Advances in Applied Clifford Algebras","https://link.springer.com/journal/volumesAndIssues/6","Springer",2021-12-03
"Advances in Astronautics Science and Technology","https://link.springer.com/journal/volumesAndIssues/42423","Springer",2021-12-03
"Advances in Atmospheric Sciences","https://link.springer.com/journal/volumesAndIssues/376","Springer",2021-12-03
"Advances in Bridge Engineering","https://link.springer.com/journal/volumesAndIssues/43251","Springer",2021-12-03
"Advances in Computational Intelligence","https://link.springer.com/journal/volumesAndIssues/43674","Springer",2021-12-03
"Advances in Computational Mathematics","https://link.springer.com/journal/volumesAndIssues/10444","Springer",2021-12-03
"Advances in Contraception","https://link.springer.com/journal/volumesAndIssues/10451","Springer",2021-12-03
"Advances in Data Analysis and Classification","https://link.springer.com/journal/volumesAndIssues/11634","Springer",2021-12-03
"Advances in Difference Equations","https://link.springer.com/journal/volumesAndIssues/13662","Springer",2021-12-03
"Advances in Gerontology","https://link.springer.com/journal/volumesAndIssues/13329","Springer",2021-12-03
"Advances in Health Sciences Education","https://link.springer.com/journal/volumesAndIssues/10459","Springer",2021-12-03
"Advances in Manufacturing","https://link.springer.com/journal/volumesAndIssues/40436","Springer",2021-12-03
"Advances in Neurodevelopmental Disorders","https://link.springer.com/journal/volumesAndIssues/41252","Springer",2021-12-03
"Advances in Operator Theory","https://link.springer.com/journal/volumesAndIssues/43036","Springer",2021-12-03
"Advances in Rheumatology","https://link.springer.com/journal/volumesAndIssues/42358","Springer",2021-12-03
"Advances in Simulation","https://link.springer.com/journal/volumesAndIssues/41077","Springer",2021-12-03
"Advances in Therapy","https://link.springer.com/journal/volumesAndIssues/12325","Springer",2021-12-03
"Advances in Traditional Medicine","https://link.springer.com/journal/volumesAndIssues/13596","Springer",2021-12-03
"Adversity and Resilience Science","https://link.springer.com/journal/volumesAndIssues/42844","Springer",2021-12-03
"Aegean Review of the Law of the Sea and Maritime Law","https://link.springer.com/journal/volumesAndIssues/12180","Springer",2021-12-03
"Aequationes mathematicae","https://link.springer.com/journal/volumesAndIssues/10","Springer",2021-12-03
"Aerobiologia","https://link.springer.com/journal/volumesAndIssues/10453","Springer",2021-12-03
"Aerosol Science and Engineering","https://link.springer.com/journal/volumesAndIssues/41810","Springer",2021-12-03
"Aerospace Systems","https://link.springer.com/journal/volumesAndIssues/42401","Springer",2021-12-03
"Aerotecnica Missili & Spazio","https://link.springer.com/journal/volumesAndIssues/42496","Springer",2021-12-03
"Aesthetic Plastic Surgery","https://link.springer.com/journal/volumesAndIssues/266","Springer",2021-12-03
"Affective Science","https://link.springer.com/journal/volumesAndIssues/42761","Springer",2021-12-03
"African Archaeological Review","https://link.springer.com/journal/volumesAndIssues/10437","Springer",2021-12-03
"African Journal of Urology","https://link.springer.com/journal/volumesAndIssues/12301","Springer",2021-12-03
"Afrika Matematika","https://link.springer.com/journal/volumesAndIssues/13370","Springer",2021-12-03
"Ageing International","https://link.springer.com/journal/volumesAndIssues/12126","Springer",2021-12-03
"Aggiornamenti CIO","https://link.springer.com/journal/volumesAndIssues/10351","Springer",2021-12-03
"Aging Clinical and Experimental Research","https://link.springer.com/journal/volumesAndIssues/40520","Springer",2021-12-03
"Agricultural Research","https://link.springer.com/journal/volumesAndIssues/40003","Springer",2021-12-03
"Agricultural and Food Economics","https://link.springer.com/journal/volumesAndIssues/40100","Springer",2021-12-03
"Agriculture & Food Security","https://link.springer.com/journal/volumesAndIssues/40066","Springer",2021-12-03
"Agriculture and Human Values","https://link.springer.com/journal/volumesAndIssues/10460","Springer",2021-12-03
"Agroforestry Systems","https://link.springer.com/journal/volumesAndIssues/10457","Springer",2021-12-03
"Agronomy for Sustainable Development","https://link.springer.com/journal/volumesAndIssues/13593","Springer",2021-12-03
"Ain-Shams Journal of Anesthesiology","https://link.springer.com/journal/volumesAndIssues/42077","Springer",2021-12-03
"Air Quality, Atmosphere & Health","https://link.springer.com/journal/volumesAndIssues/11869","Springer",2021-12-03
"Akupunktur & Aurikulomedizin","https://link.springer.com/journal/volumesAndIssues/15009","Springer",2021-12-03
"Algebra Colloquium","https://link.springer.com/journal/volumesAndIssues/10011","Springer",2021-12-03
"Algebra and Logic","https://link.springer.com/journal/volumesAndIssues/10469","Springer",2021-12-03
"Algebra universalis","https://link.springer.com/journal/volumesAndIssues/12","Springer",2021-12-03
"Algebras and Representation Theory","https://link.springer.com/journal/volumesAndIssues/10468","Springer",2021-12-03
"Algorithmica","https://link.springer.com/journal/volumesAndIssues/453","Springer",2021-12-03
"Algorithms for Molecular Biology","https://link.springer.com/journal/volumesAndIssues/13015","Springer",2021-12-03
"Allergo Journal","https://link.springer.com/journal/volumesAndIssues/15007","Springer",2021-12-03
"Allergo Journal International","https://link.springer.com/journal/volumesAndIssues/40629","Springer",2021-12-03
"Allergy, Asthma & Clinical Immunology","https://link.springer.com/journal/volumesAndIssues/13223","Springer",2021-12-03
"Alpine Botany","https://link.springer.com/journal/volumesAndIssues/35","Springer",2021-12-03
"Alzheimer's Research & Therapy","https://link.springer.com/journal/volumesAndIssues/13195","Springer",2021-12-03
"Ambio","https://link.springer.com/journal/volumesAndIssues/13280","Springer",2021-12-03
"American Journal of Cancer","https://link.springer.com/journal/volumesAndIssues/40280","Springer",2021-12-03
"American Journal of Cardiovascular Drugs","https://link.springer.com/journal/volumesAndIssues/40256","Springer",2021-12-03
"American Journal of Clinical Dermatology","https://link.springer.com/journal/volumesAndIssues/40257","Springer",2021-12-03
"American Journal of Community Psychology","https://link.springer.com/journal/volumesAndIssues/10464","Springer",2021-12-03
"American Journal of Criminal Justice","https://link.springer.com/journal/volumesAndIssues/12103","Springer",2021-12-03
"American Journal of Cultural Sociology","https://link.springer.com/journal/volumesAndIssues/41290","Springer",2021-12-03
"American Journal of Dance Therapy","https://link.springer.com/journal/volumesAndIssues/10465","Springer",2021-12-03
"American Journal of Drug Delivery","https://link.springer.com/journal/volumesAndIssues/40281","Springer",2021-12-03
"American Journal of Pharmacogenomics","https://link.springer.com/journal/volumesAndIssues/40270","Springer",2021-12-03
"American Journal of Potato Research","https://link.springer.com/journal/volumesAndIssues/12230","Springer",2021-12-03
"Amino Acids","https://link.springer.com/journal/volumesAndIssues/726","Springer",2021-12-03
"Analog Integrated Circuits and Signal Processing","https://link.springer.com/journal/volumesAndIssues/10470","Springer",2021-12-03
"Analysis Mathematica","https://link.springer.com/journal/volumesAndIssues/10476","Springer",2021-12-03
"Analysis and Mathematical Physics","https://link.springer.com/journal/volumesAndIssues/13324","Springer",2021-12-03
"Analytical and Bioanalytical Chemistry","https://link.springer.com/journal/volumesAndIssues/216","Springer",2021-12-03
"Anatomical Science International","https://link.springer.com/journal/volumesAndIssues/12565","Springer",2021-12-03
"Angewandte Schmerztherapie und Palliativmedizin","https://link.springer.com/journal/volumesAndIssues/15223","Springer",2021-12-03
"Angiogenesis","https://link.springer.com/journal/volumesAndIssues/10456","Springer",2021-12-03
"Animal Biotelemetry","https://link.springer.com/journal/volumesAndIssues/40317","Springer",2021-12-03
"Animal Cognition","https://link.springer.com/journal/volumesAndIssues/10071","Springer",2021-12-03
"Animal Diseases","https://link.springer.com/journal/volumesAndIssues/44149","Springer",2021-12-03
"Animal Microbiome","https://link.springer.com/journal/volumesAndIssues/42523","Springer",2021-12-03
"Annalen der Philosophie","https://link.springer.com/journal/volumesAndIssues/12377","Springer",2021-12-03
"Annalen der Philosophie und philosophischen Kritik","https://link.springer.com/journal/volumesAndIssues/12375","Springer",2021-12-03
"Annales Geophysicae","https://link.springer.com/journal/volumesAndIssues/585","Springer",2021-12-03
"Annales Henri Poincaré","https://link.springer.com/journal/volumesAndIssues/23","Springer",2021-12-03
"Annales françaises de médecine d'urgence","https://link.springer.com/journal/volumesAndIssues/13341","Springer",2021-12-03
"Annales mathématiques du Québec","https://link.springer.com/journal/volumesAndIssues/40316","Springer",2021-12-03
"Annali di Matematica Pura ed Applicata (1858-1865)","https://link.springer.com/journal/volumesAndIssues/40768","Springer",2021-12-03
"Annali di Matematica Pura ed Applicata (1867-1897)","https://link.springer.com/journal/volumesAndIssues/40769","Springer",2021-12-03
"Annali di Matematica Pura ed Applicata (1898-1922)","https://link.springer.com/journal/volumesAndIssues/40770","Springer",2021-12-03
"Annali di Matematica Pura ed Applicata (1923 -)","https://link.springer.com/journal/volumesAndIssues/10231","Springer",2021-12-03
"Annals of Behavioral Medicine","https://link.springer.com/journal/volumesAndIssues/12160","Springer",2021-12-03
"Annals of Behavioral Science and Medical Education","https://link.springer.com/journal/volumesAndIssues/41106","Springer",2021-12-03
"Annals of Biomedical Engineering","https://link.springer.com/journal/volumesAndIssues/10439","Springer",2021-12-03
"Annals of Clinical Microbiology and Antimicrobials","https://link.springer.com/journal/volumesAndIssues/12941","Springer",2021-12-03
"Annals of Clinical Psychiatry","https://link.springer.com/journal/volumesAndIssues/10442","Springer",2021-12-03
"Annals of Combinatorics","https://link.springer.com/journal/volumesAndIssues/26","Springer",2021-12-03
"Annals of Data Science","https://link.springer.com/journal/volumesAndIssues/40745","Springer",2021-12-03
"Annals of Diagnostic Paediatric Pathology","https://link.springer.com/journal/volumesAndIssues/10057","Springer",2021-12-03
"Annals of Dyslexia","https://link.springer.com/journal/volumesAndIssues/11881","Springer",2021-12-03
"Annals of Finance","https://link.springer.com/journal/volumesAndIssues/10436","Springer",2021-12-03
"Annals of Forest Science","https://link.springer.com/journal/volumesAndIssues/13595","Springer",2021-12-03
"Annals of Functional Analysis","https://link.springer.com/journal/volumesAndIssues/43034","Springer",2021-12-03
"Annals of General Psychiatry","https://link.springer.com/journal/volumesAndIssues/12991","Springer",2021-12-03
"Annals of Global Analysis and Geometry","https://link.springer.com/journal/volumesAndIssues/10455","Springer",2021-12-03
"Annals of Hematology","https://link.springer.com/journal/volumesAndIssues/277","Springer",2021-12-03
"Annals of Intensive Care","https://link.springer.com/journal/volumesAndIssues/13613","Springer",2021-12-03
"Annals of Mathematics and Artificial Intelligence","https://link.springer.com/journal/volumesAndIssues/10472","Springer",2021-12-03
"Annals of Microbiology","https://link.springer.com/journal/volumesAndIssues/13213","Springer",2021-12-03
"Annals of Nuclear Medicine","https://link.springer.com/journal/volumesAndIssues/12149","Springer",2021-12-03
"Annals of Occupational and Environmental Medicine","https://link.springer.com/journal/volumesAndIssues/40557","Springer",2021-12-03
"Annals of Operations Research","https://link.springer.com/journal/volumesAndIssues/10479","Springer",2021-12-03
"Annals of Ophthalmology","https://link.springer.com/journal/volumesAndIssues/12009","Springer",2021-12-03
"Annals of PDE","https://link.springer.com/journal/volumesAndIssues/40818","Springer",2021-12-03
"Annals of Pediatric Surgery","https://link.springer.com/journal/volumesAndIssues/43159","Springer",2021-12-03
"Annals of Software Engineering","https://link.springer.com/journal/volumesAndIssues/10480","Springer",2021-12-03
"Annals of Solid and Structural Mechanics","https://link.springer.com/journal/volumesAndIssues/12356","Springer",2021-12-03
"Annals of Surgical Innovation and Research","https://link.springer.com/journal/volumesAndIssues/13022","Springer",2021-12-03
"Annals of Surgical Oncology","https://link.springer.com/journal/volumesAndIssues/10434","Springer",2021-12-03
"Annals of Telecommunications","https://link.springer.com/journal/volumesAndIssues/12243","Springer",2021-12-03
"Annals of Vascular Surgery","https://link.springer.com/journal/volumesAndIssues/10016","Springer",2021-12-03
"Annals of the Institute of Statistical Mathematics","https://link.springer.com/journal/volumesAndIssues/10463","Springer",2021-12-03
"Annual Abstract of Statistics","https://link.springer.com/journal/volumesAndIssues/41483","Springer",2021-12-03
"Anthropocene Science","https://link.springer.com/journal/volumesAndIssues/44177","Springer",2021-12-03
"Antimicrobial Resistance & Infection Control","https://link.springer.com/journal/volumesAndIssues/13756","Springer",2021-12-03
"Antonie van Leeuwenhoek","https://link.springer.com/journal/volumesAndIssues/10482","Springer",2021-12-03
"Anästhesie Nachrichten","https://link.springer.com/journal/volumesAndIssues/44179","Springer",2021-12-03
"Apidologie","https://link.springer.com/journal/volumesAndIssues/13592","Springer",2021-12-03
"Apoptosis","https://link.springer.com/journal/volumesAndIssues/10495","Springer",2021-12-03
"Applicable Algebra in Engineering, Communication and Computing","https://link.springer.com/journal/volumesAndIssues/200","Springer",2021-12-03
"Applications of Mathematics","https://link.springer.com/journal/volumesAndIssues/10492","Springer",2021-12-03
"Applied Adhesion Science","https://link.springer.com/journal/volumesAndIssues/40563","Springer",2021-12-03
"Applied Biochemistry and Biotechnology","https://link.springer.com/journal/volumesAndIssues/12010","Springer",2021-12-03
"Applied Biochemistry and Microbiology","https://link.springer.com/journal/volumesAndIssues/10438","Springer",2021-12-03
"Applied Bioinformatics","https://link.springer.com/journal/volumesAndIssues/40282","Springer",2021-12-03
"Applied Biological Chemistry","https://link.springer.com/journal/volumesAndIssues/13765","Springer",2021-12-03
"Applied Cancer Research","https://link.springer.com/journal/volumesAndIssues/41241","Springer",2021-12-03
"Applied Categorical Structures","https://link.springer.com/journal/volumesAndIssues/10485","Springer",2021-12-03
"Applied Composite Materials","https://link.springer.com/journal/volumesAndIssues/10443","Springer",2021-12-03
"Applied Entomology and Zoology","https://link.springer.com/journal/volumesAndIssues/13355","Springer",2021-12-03
"Applied Geomatics","https://link.springer.com/journal/volumesAndIssues/12518","Springer",2021-12-03
"Applied Geophysics","https://link.springer.com/journal/volumesAndIssues/11770","Springer",2021-12-03
"Applied Health Economics and Health Policy","https://link.springer.com/journal/volumesAndIssues/40258","Springer",2021-12-03
"Applied Informatics","https://link.springer.com/journal/volumesAndIssues/40535","Springer",2021-12-03
"Applied Intelligence","https://link.springer.com/journal/volumesAndIssues/10489","Springer",2021-12-03
"Applied Magnetic Resonance","https://link.springer.com/journal/volumesAndIssues/723","Springer",2021-12-03
"Applied Mathematics & Optimization","https://link.springer.com/journal/volumesAndIssues/245","Springer",2021-12-03
"Applied Mathematics and Mechanics","https://link.springer.com/journal/volumesAndIssues/10483","Springer",2021-12-03
"Applied Mathematics-A Journal of Chinese Universities","https://link.springer.com/journal/volumesAndIssues/11766","Springer",2021-12-03
"Applied Microbiology and Biotechnology","https://link.springer.com/journal/volumesAndIssues/253","Springer",2021-12-03
"Applied Microscopy","https://link.springer.com/journal/volumesAndIssues/42649","Springer",2021-12-03
"Applied Nanoscience","https://link.springer.com/journal/volumesAndIssues/13204","Springer",2021-12-03
"Applied Network Science","https://link.springer.com/journal/volumesAndIssues/41109","Springer",2021-12-03
"Applied Petrochemical Research","https://link.springer.com/journal/volumesAndIssues/13203","Springer",2021-12-03
"Applied Physics A","https://link.springer.com/journal/volumesAndIssues/339","Springer",2021-12-03
"Applied Physics B","https://link.springer.com/journal/volumesAndIssues/340","Springer",2021-12-03
"Applied Psychophysiology and Biofeedback","https://link.springer.com/journal/volumesAndIssues/10484","Springer",2021-12-03
"Applied Research in Quality of Life","https://link.springer.com/journal/volumesAndIssues/11482","Springer",2021-12-03
"Applied Scientific Research, Section B","https://link.springer.com/journal/volumesAndIssues/12380","Springer",2021-12-03
"Applied Solar Energy","https://link.springer.com/journal/volumesAndIssues/11949","Springer",2021-12-03
"Applied Spatial Analysis and Policy","https://link.springer.com/journal/volumesAndIssues/12061","Springer",2021-12-03
"Applied Water Science","https://link.springer.com/journal/volumesAndIssues/13201","Springer",2021-12-03
"Approximation Theory and its Applications","https://link.springer.com/journal/volumesAndIssues/10496","Springer",2021-12-03
"Aquaculture International","https://link.springer.com/journal/volumesAndIssues/10499","Springer",2021-12-03
"Aquarium Sciences and Conservation","https://link.springer.com/journal/volumesAndIssues/10507","Springer",2021-12-03
"Aquatic Biosystems","https://link.springer.com/journal/volumesAndIssues/12999","Springer",2021-12-03
"Aquatic Ecology","https://link.springer.com/journal/volumesAndIssues/10452","Springer",2021-12-03
"Aquatic Geochemistry","https://link.springer.com/journal/volumesAndIssues/10498","Springer",2021-12-03
"Aquatic Sciences","https://link.springer.com/journal/volumesAndIssues/27","Springer",2021-12-03
"Arabian Journal for Science and Engineering","https://link.springer.com/journal/volumesAndIssues/13369","Springer",2021-12-03
"Arabian Journal of Geosciences","https://link.springer.com/journal/volumesAndIssues/12517","Springer",2021-12-03
"Arabian Journal of Mathematics","https://link.springer.com/journal/volumesAndIssues/40065","Springer",2021-12-03
"Archaeological and Anthropological Sciences","https://link.springer.com/journal/volumesAndIssues/12520","Springer",2021-12-03
"Archaeologies","https://link.springer.com/journal/volumesAndIssues/11759","Springer",2021-12-03
"Archaeology, Ethnology and Anthropology of Eurasia","https://link.springer.com/journal/volumesAndIssues/11473","Springer",2021-12-03
"Architecture, Structures and Construction","https://link.springer.com/journal/volumesAndIssues/44150","Springer",2021-12-03
"Archiv der Mathematik","https://link.springer.com/journal/volumesAndIssues/13","Springer",2021-12-03
"Archiv für mikroskopische Anatomie","https://link.springer.com/journal/volumesAndIssues/12361","Springer",2021-12-03
"Archival Science","https://link.springer.com/journal/volumesAndIssues/10502","Springer",2021-12-03
"Archive for History of Exact Sciences","https://link.springer.com/journal/volumesAndIssues/407","Springer",2021-12-03
"Archive for Mathematical Logic","https://link.springer.com/journal/volumesAndIssues/153","Springer",2021-12-03
"Archive for Rational Mechanics and Analysis","https://link.springer.com/journal/volumesAndIssues/205","Springer",2021-12-03
"Archive of Applied Mechanics","https://link.springer.com/journal/volumesAndIssues/419","Springer",2021-12-03
"Archives and Museum Informatics","https://link.springer.com/journal/volumesAndIssues/10505","Springer",2021-12-03
"Archives of Civil and Mechanical Engineering","https://link.springer.com/journal/volumesAndIssues/43452","Springer",2021-12-03
"Archives of Computational Methods in Engineering","https://link.springer.com/journal/volumesAndIssues/11831","Springer",2021-12-03
"Archives of Dermatological Research","https://link.springer.com/journal/volumesAndIssues/403","Springer",2021-12-03
"Archives of Environmental Contamination and Toxicology","https://link.springer.com/journal/volumesAndIssues/244","Springer",2021-12-03
"Archives of Gynecology and Obstetrics","https://link.springer.com/journal/volumesAndIssues/404","Springer",2021-12-03
"Archives of Microbiology","https://link.springer.com/journal/volumesAndIssues/203","Springer",2021-12-03
"Archives of Orthopaedic and Trauma Surgery","https://link.springer.com/journal/volumesAndIssues/402","Springer",2021-12-03
"Archives of Osteoporosis","https://link.springer.com/journal/volumesAndIssues/11657","Springer",2021-12-03
"Archives of Pharmacal Research","https://link.springer.com/journal/volumesAndIssues/12272","Springer",2021-12-03
"Archives of Physiotherapy","https://link.springer.com/journal/volumesAndIssues/40945","Springer",2021-12-03
"Archives of Public Health","https://link.springer.com/journal/volumesAndIssues/13690","Springer",2021-12-03
"Archives of Sexual Behavior","https://link.springer.com/journal/volumesAndIssues/10508","Springer",2021-12-03
"Archives of Suicide Research","https://link.springer.com/journal/volumesAndIssues/10510","Springer",2021-12-03
"Archives of Toxicology","https://link.springer.com/journal/volumesAndIssues/204","Springer",2021-12-03
"Archives of Virology","https://link.springer.com/journal/volumesAndIssues/705","Springer",2021-12-03
"Archives of Women's Mental Health","https://link.springer.com/journal/volumesAndIssues/737","Springer",2021-12-03
"Archivio di Ortopedia e Reumatologia","https://link.springer.com/journal/volumesAndIssues/10261","Springer",2021-12-03
"Archivum Immunologiae et Therapiae Experimentalis","https://link.springer.com/journal/volumesAndIssues/5","Springer",2021-12-03
"ArgoSpine News & Journal","https://link.springer.com/journal/volumesAndIssues/12240","Springer",2021-12-03
"Argumentation","https://link.springer.com/journal/volumesAndIssues/10503","Springer",2021-12-03
"Arid Ecosystems","https://link.springer.com/journal/volumesAndIssues/13330","Springer",2021-12-03
"Arkiv för Matematik","https://link.springer.com/journal/volumesAndIssues/11512","Springer",2021-12-03
"Arnold Mathematical Journal","https://link.springer.com/journal/volumesAndIssues/40598","Springer",2021-12-03
"Artery Research","https://link.springer.com/journal/volumesAndIssues/44200","Springer",2021-12-03
"Arthritis Research & Therapy","https://link.springer.com/journal/volumesAndIssues/13075","Springer",2021-12-03
