"journal","url","publisher","date"
"IOP Conference Series Earth and Environmental Science","http://iopscience.iop.org/journal/1755-1315","IOP",2021-12-02
"IOP Conference Series Materials Science and Engineering","http://iopscience.iop.org/journal/1757-899X","IOP",2021-12-02
"IOP SciNotes","https://iopscience.iop.org/journal/2633-1357","IOP",2021-12-02
"Izvestiya Mathematics","http://iopscience.iop.org/journal/1064-5632","IOP",2021-12-02
"Japanese Journal of Applied Physics","http://iopscience.iop.org/journal/1347-4065","IOP",2021-12-02
"Journal of Breath Research","http://iopscience.iop.org/journal/1752-7163","IOP",2021-12-02
"Journal of Cosmology and Astroparticle Physics","http://iopscience.iop.org/journal/1475-7516","IOP",2021-12-02
"Journal of Instrumentation","http://iopscience.iop.org/journal/1748-0221","IOP",2021-12-02
"Journal of Micromechanics and Microengineering","http://iopscience.iop.org/journal/0960-1317","IOP",2021-12-02
"Journal of Neural Engineering","http://iopscience.iop.org/journal/1741-2552","IOP",2021-12-02
"Journal of Optics","http://iopscience.iop.org/journal/2040-8986","IOP",2021-12-02
"Journal of Physics A Mathematical and Theoretical","http://iopscience.iop.org/journal/1751-8121","IOP",2021-12-02
"Journal of Physics B Atomic Molecular and Optical Physics","http://iopscience.iop.org/journal/0953-4075","IOP",2021-12-02
"Journal of Physics Communications","http://iopscience.iop.org/journal/2399-6528","IOP",2021-12-02
"Journal of Physics D Applied Physics","http://iopscience.iop.org/journal/0022-3727","IOP",2021-12-02
"Journal of Physics G Nuclear and Particle Physics","http://iopscience.iop.org/journal/0954-3899","IOP",2021-12-02
"Journal of Physics Complexity","https://iopscience.iop.org/journal/2632-072X","IOP",2021-12-02
"Journal of Physics Condensed Matter","http://iopscience.iop.org/journal/0953-8984","IOP",2021-12-02
"Journal of Physics Conference Series","http://iopscience.iop.org/journal/1742-6596","IOP",2021-12-02
"Journal of Physics Energy","http://iopscience.iop.org/journal/2515-7655","IOP",2021-12-02
"Journal of Physics Materials","http://iopscience.iop.org/journal/2515-7639","IOP",2021-12-02
"Journal of Physics Photonics","http://iopscience.iop.org/journal/2515-7647","IOP",2021-12-02
"Journal of Radiological Protection","http://iopscience.iop.org/journal/0952-4746","IOP",2021-12-02
"Journal of Semiconductors","http://iopscience.iop.org/journal/1674-4926","IOP",2021-12-02
"Journal of Statistical Mechanics Theory and Experiment","http://iopscience.iop.org/journal/1742-5468","IOP",2021-12-02
"Journal of The Electrochemical Society","https://iopscience.iop.org/journal/1945-7111","IOP",2021-12-02
"Laser Physics","http://iopscience.iop.org/journal/1555-6611","IOP",2021-12-02
"Laser Physics Letters","http://iopscience.iop.org/journal/1612-202X","IOP",2021-12-02
"Machine Learning Science and Technology","https://iopscience.iop.org/journal/2632-2153","IOP",2021-12-02
"Materials for Quantum Technology","https://iopscience.iop.org/journal/2633-4356","IOP",2021-12-02
"Materials Futures","https://iopscience.iop.org/journal/2752-5724","IOP",2021-12-02
"Materials Research Express","http://iopscience.iop.org/journal/2053-1591","IOP",2021-12-02
"Measurement Science and Technology","http://iopscience.iop.org/journal/0957-0233","IOP",2021-12-02
"Methods and Applications in Fluorescence","http://iopscience.iop.org/journal/2050-6120","IOP",2021-12-02
"Metrologia","http://iopscience.iop.org/journal/0026-1394","IOP",2021-12-02
"Modelling and Simulation in Materials Science and Engineering","http://iopscience.iop.org/journal/0965-0393","IOP",2021-12-02
"Multifunctional Materials","http://iopscience.iop.org/journal/2399-7532","IOP",2021-12-02
"Nano Express","https://iopscience.iop.org/journal/2632-959X","IOP",2021-12-02
"Nano Futures","http://iopscience.iop.org/journal/2399-1984","IOP",2021-12-02
"Nanotechnology","http://iopscience.iop.org/journal/0957-4484","IOP",2021-12-02
"Neuromorphic Computing and Engineering","https://iopscience.iop.org/journal/2634-4386","IOP",2021-12-02
"New Journal of Physics","http://iopscience.iop.org/journal/1367-2630","IOP",2021-12-02
"Nonlinearity","http://iopscience.iop.org/journal/0951-7715","IOP",2021-12-02
"Nuclear Fusion","http://iopscience.iop.org/journal/0029-5515","IOP",2021-12-02
"Physica Scripta","http://iopscience.iop.org/journal/1402-4896","IOP",2021-12-02
"Physical Biology","http://iopscience.iop.org/journal/1478-3975","IOP",2021-12-02
"Physics Education","http://iopscience.iop.org/journal/0031-9120","IOP",2021-12-02
"Physics in Medicine and Biology","http://iopscience.iop.org/journal/0031-9155","IOP",2021-12-02
"Physics-Uspekhi","http://iopscience.iop.org/journal/1063-7869","IOP",2021-12-02
"Physiological Measurement","http://iopscience.iop.org/journal/0967-3334","IOP",2021-12-02
"Plasma Physics and Controlled Fusion","http://iopscience.iop.org/journal/0741-3335","IOP",2021-12-02
"Plasma Research Express","http://iopscience.iop.org/journal/2516-1067","IOP",2021-12-02
"Plasma Science and Technology","http://iopscience.iop.org/journal/1009-0630","IOP",2021-12-02
"Plasma Sources Science and Technology","http://iopscience.iop.org/journal/0963-0252","IOP",2021-12-02
"Progress in Biomedical Engineering","http://iopscience.iop.org/journal/2516-1091","IOP",2021-12-02
"Progress in Energy","http://iopscience.iop.org/journal/2516-1083","IOP",2021-12-02
"Publications of the Astronomical Society of the Pacific","http://iopscience.iop.org/journal/1538-3873","IOP",2021-12-02
"Quantum Electronics","http://iopscience.iop.org/journal/1063-7818","IOP",2021-12-02
"Quantum Science and Technology","http://iopscience.iop.org/journal/2058-9565","IOP",2021-12-02
"Reports on Progress in Physics","http://iopscience.iop.org/journal/0034-4885","IOP",2021-12-02
"Research in Astronomy and Astrophysics","http://iopscience.iop.org/journal/1674-4527","IOP",2021-12-02
"Research Notes of the AAS","http://iopscience.iop.org/journal/2515-5172","IOP",2021-12-02
"Russian Chemical Reviews","http://iopscience.iop.org/journal/0036-021X","IOP",2021-12-02
"Russian Mathematical Surveys","http://iopscience.iop.org/journal/0036-0279","IOP",2021-12-02
"Sbornik Mathematics","http://iopscience.iop.org/journal/1064-5616","IOP",2021-12-02
"Semiconductor Science and Technology","http://iopscience.iop.org/journal/0268-1242","IOP",2021-12-02
"Smart Materials and Structures","http://iopscience.iop.org/journal/0964-1726","IOP",2021-12-02
"Superconductor Science and Technology","http://iopscience.iop.org/journal/0953-2048","IOP",2021-12-02
"Surface Topography Metrology and Properties","http://iopscience.iop.org/journal/2051-672X","IOP",2021-12-02
"The Astronomical Journal","http://iopscience.iop.org/journal/1538-3881","IOP",2021-12-02
"The Astrophysical Journal","http://iopscience.iop.org/journal/0004-637X","IOP",2021-12-02
"The Astrophysical Journal Letters","http://iopscience.iop.org/journal/2041-8205","IOP",2021-12-02
"The Astrophysical Journal Supplement Series","http://iopscience.iop.org/journal/0067-0049","IOP",2021-12-02
"The Planetary Science Journal","https://iopscience.iop.org/journal/2632-3338","IOP",2021-12-02
